Video Title,Comment,clean_Comment,Polarity,Subjectivity,Emotion,Sentiment
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ibu airin good,airin good,0.4404,1.0,happy,Positif
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Dmyati kaya Muhaimin Iskandar 😂,dmyati kaya muhaimin iskandar 😂,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,❤❤❤,❤❤❤,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Semakin yakin Airin bukan yang lain,airin,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Lebih menguasai Airin kaya nya 😂,Lebih menguasai Airin kaya 😂,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Kedua paslon adalah dinasti,,,","paslon dinasti , , ,",0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"nomor 1 sama seperti pak anis,,,,cuma omon omon doang,,,dan banten gk mau dipimpin dari keluarga dinasti,,,dari dulu gk ada perubahan dan banyak korupsi terutama keluarga nya,,😂  coblos nomor 2 ,,tumbangkan keluarga dinasti","nomor sama seperti pak anis,,,,cuma doang,,,dan banten mau dipimpin dari keluarga dinasti,,,dari dulu ada perubahan dan banyak korupsi terutama keluarga nya,,😂 coblos nomor 2 ,,tumbangkan keluarga dinasti",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ibu airin selalu di hati ❤❤❤ salam nu ti pandeglang plosok,Ibu airin selalu di hati ❤❤❤ salam ti pandeglang plosok,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Buzzer semua yg komen 😂😂,Buzzer semua komen 😂😂,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Debat antar Dinasti..
Yah, keprepenipun wong Banten tetep wajib kudu milih salah sijine.","Debat antar Dinasti.. Yah, keprepenipun wong Banten tetep wajib kudu milih salah sijine.",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Jalan Pandeglang masih ancur pak,jalan pandeglang ancur,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Trutama jalan,","trutama jalan ,",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin meng jago,airin meng jago,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ibu Airin gubernur Banten,airin gubernur banten,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,visi-misinya lebih menarik banten dari pada dki,visi-misinya menarik banten dki,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin bukan yg lain❤,Airin bukan lain❤,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Penting rukun ya
Beda pilihan ndak apa2",Penting rukun Beda pilihan ndak apa2,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Cikande hadir.. Hj Airin bukan yg lain, saya masyarakat Banten, jika ibu Hj Airin terpilih menjadi gubernur Banten tolong berantas para mafia yg memberatkan orang"" pencari kerja.","Cikande hadir.. Airin bukan lain, saya masyarakat Banten, jika ibu Airin terpilih menjadi gubernur Banten tolong berantas para mafia memberatkan orang"" pencari kerja.",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Tak ada konsep si nomer 2,konsep si nomer 2,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"penyakit berat banten adalah korupsi kolusi nepotisme .

udah itu aja",penyakit berat banten adalah korupsi kolusi nepotisme . udah itu aja,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Ibu Airin paket lengkap. Cantik, manis akedemisi❤","airin paket lengkap . cantik , manis akedemisi❤",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Alhamdulillh kabupaten pandeglang semenjak bpak dim sampai istri nya pandeglang makin maju,dr segi jalan sangat mulus sekali.setiap lewat jalan pulang nya langsung di urut badan saking mulus nya","Alhamdulillh kabupaten pandeglang semenjak bpak dim sampai istri pandeglang makin maju,dr segi jalan sangat mulus sekali.setiap lewat jalan pulang langsung di urut badan saking mulus",0.0,1.0,fear,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Klo lgi kya gni sih smua calon visi&misi'a baik nti klo dhh jadi mahhh emmm...🤣🤣🤣,lgi kya gni sih smua calon visi&misi'a baik nti dhh jadi mahhh emmm...🤣🤣🤣,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"BISMILLAHIRRAHMANNIRRAHIM..
ASSALAMU'ALAIKUM..WR WB..
TETAP SEMANGAT IBUNDA Hj.AIRIN RACHMI DIANY, INSYA ALLAH ATAS IZIN DAN RIDHO DARI ALLAH SWT YANG MAHA KUASA, YANG MAHA MENGHENDAKI..IBU AKAN TERPILIH MENJADI GUBERNUR BANTEN PERIODE 2024-2029, INSYAALLAH BANTEN AKAN BERUBAH MENJADI LEBIH MAJU, SEJAHTERA DAN LEBIH BAIK LAGI DI SAAT IBU DI BERIKAN AMANAH MANDAT INI YANG AKAN DI BERIKAN OLEH ALLAH SWT..KAMI DI SINI SELURUH KELUARGA BESAR DAN ATAS NAMA MASYARAKAT DI KELURAHAN PONDOK PUCUNG, KECAMATAN PONDOK AREN, TANGERANG SELATAN,,SANGAT MENDUKUNG PENUH SELALU MENDO'AKAN YANG TERBAIK SEGALA-GALANYA UNTUK IBUNDA DAN BAPAK H.ADE SUMARDI MAJU MENJADI CALON GUBERNUR BANTEN..🤲🤲🤲🤲

SEKALI LAGI DENGAN MENGUCAPKAN BISMILLAHIRRAHMANIRRAHIM..SUBHANALLAH WALHAMDULILLAH WALA ILLAHA ILLAWLOH ALLAHU AKBAR..ATAS RIDHO MU YA ROBB KAMI MEMOHON PERTOLONGAN DAN HANYA KEPADAMU YA ROBB KAMI BERSERAH DIRI..AMIIN YA ROBBAL ALAMIIN..😊🤲🤲🤲🤲🤲","BISMILLAHIRRAHMANNIRRAHIM.. ASSALAMU'ALAIKUM..WR WB.. TETAP SEMANGAT IBUNDA Hj.AIRIN RACHMI DIANY, INSYA ALLAH ATAS IZIN DAN RIDHO DARI ALLAH SWT YANG MAHA KUASA, YANG MAHA MENGHENDAKI..IBU AKAN TERPILIH MENJADI GUBERNUR BANTEN PERIODE 2024-2029, INSYAALLAH BANTEN AKAN BERUBAH MENJADI LEBIH MAJU, SEJAHTERA DAN LEBIH BAIK LAGI DI SAAT IBU DI BERIKAN AMANAH MANDAT INI YANG AKAN DI BERIKAN OLEH ALLAH SWT..KAMI DI SINI SELURUH KELUARGA BESAR DAN ATAS NAMA MASYARAKAT DI KELURAHAN PONDOK PUCUNG, KECAMATAN PONDOK AREN, TANGERANG SELATAN,,SANGAT MENDUKUNG PENUH SELALU MENDO'AKAN YANG TERBAIK SEGALA-GALANYA UNTUK IBUNDA DAN BAPAK H.ADE SUMARDI MAJU MENJADI CALON GUBERNUR BANTEN..🤲🤲🤲🤲 SEKALI LAGI DENGAN MENGUCAPKAN BISMILLAHIRRAHMANIRRAHIM..SUBHANALLAH WALHAMDULILLAH WALA ILLAHA ILLAWLOH ALLAHU AKBAR..ATAS RIDHO MU ROBB KAMI MEMOHON PERTOLONGAN DAN HANYA KEPADAMU ROBB KAMI BERSERAH DIRI..AMIIN ROBBAL ALAMIIN..😊🤲🤲🤲🤲🤲",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Sanajan ngomong naon geh ttp lamun masih dinasti mah ttp kiyeu2 keneh,Sanajan ngomong naon geh ttp lamun masih dinasti ttp kiyeu2 keneh,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ngeri sih ga akan maju klo msh Dinasti atut yg berkuasa,Ngeri sih akan maju msh Dinasti atut berkuasa,0.0,1.0,fear,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Jelas AIRIN-ADE....Bukan Yang Lain !! Banten 1.....BerSATU.....Untuk Nomer 1 ( SATU ),Jelas AIRIN-ADE....Bukan Yang Lain !! Banten 1.....BerSATU.....Untuk Nomer ( SATU ),0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin bukan yang lain,airin,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Mantap pa anda dimatikan.,mantap pa dimatikan .,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Dinasti terkuat mantap,dinasti terkuat mantap,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"😂😂😂  Adil?? Bullshit...!! Teori...ga masuk akal..koalisi no 2..waspada..manis dibibir doang.
No one left behind...😂😂😂...ntar ketangkep korupsi ninggalin warganya...hahaha",😂😂😂 Adil?? Bullshit...!! Teori...ga masuk akal..koalisi 2..waspada..manis dibibir doang. one left behind...😂😂😂...ntar ketangkep korupsi ninggalin warganya...hahaha,-0.2833,1.0,anger,Negatif
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Airin benar2 merintis dalam politik jadi lebih paham masalah banten, sedangkan andre karena ada dasco aja","airin benar2 merintis politik paham banten , andre dasco aja",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Si dim di ulti trus wkwkwk kasian,si dim ulti trus wkwkwk kasian,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Akh smuanya juga omdoo 
Namanya juga politikus sudah pda jdi mah lupa sama misi visi dan tujuannya,","Akh smuanya juga omdoo Namanya juga politikus sudah pda jdi lupa sama misi visi dan tujuannya,",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Mantap airin ade,insallah menang","mantap airin ade , insallah menang",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Berbicara korup dan monopoli proyek , kira kira bisa d pertanggung jawabkan ga ya dr kedua paslon ini , semoga banten lebih maju dan sesuai harapan masyarakat amin","Berbicara korup dan monopoli proyek , kira kira bisa pertanggung jawabkan dr kedua paslon ini , semoga banten lebih maju dan sesuai harapan masyarakat amin",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ngedeleng spannduk kandidat cagub banten ning cilegon. Ngakune sekole sing tk-kuliah gratis.. Hmmm rade ore percaye😁,ngedeleng spannduk kandidat cagub banten ning cilegon . ngakune sekole sing tk-kuliah gratis .. hmmm rade ore percaye😁,0.0516,1.0,sadness,Positif
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Namanya dinasti yg dapet proyek ... 
Ngga akan jauh 
Siapa lagi .. 
Kami udah bosan kami ingin ganti ,bukan lagi dinasti yg manguasai kami sudah cerdas tidak akan terlena dengan dinasti","Namanya dinasti dapet proyek ... Ngga akan jauh Siapa lagi .. Kami udah bosan kami ingin ganti ,bukan lagi dinasti manguasai kami sudah cerdas tidak akan terlena dengan dinasti",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ngga percaya Ama nomor 1,Ngga percaya Ama nomor,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Sekolah negeri udah gratis....
Dan sekolah swasta sampai kpn pun ga bakalan bisa gratis.",Sekolah negeri udah gratis.... Dan sekolah swasta sampai kpn pun bakalan bisa gratis.,0.1027,1.0,sadness,Positif
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Lah itu bini pak dim bukanya pemimpin ya pak, suruh mundur aja pak mulyakan sama bapak 😂","Lah itu bini pak dim bukanya pemimpin pak, suruh mundur aja pak mulyakan sama bapak 😂",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Kualitas Airin Rachmi Diany
Sangat terdepan.",Kualitas Airin Rachmi Diany Sangat terdepan.,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Dulu Banten katanya pas Jawa barat Ter tinggal eh taunya pas pisah di kuasai dinasti ... 

Bubarkan dinasti kita kasih kesempatan putra putri Banten yg terbaik bukan dinasti 
Saya sudah bosan dinasti keluarga",Dulu Banten katanya Jawa barat Ter tinggal eh taunya pisah di kuasai dinasti ... Bubarkan dinasti kita kasih kesempatan putra putri Banten terbaik bukan dinasti Saya sudah bosan dinasti keluarga,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin bukan yg lain...,Airin bukan lain...,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Terlihat dri segi kualitas kepemimpinan saat menyampaikan visi dan misinya lebih substantif dlm memberikan pemaparan, Hj. Airin & Ade Insya ALLAH layak utk Banten lebih maju ❤","Terlihat dri segi kualitas kepemimpinan saat menyampaikan visi dan misinya lebih substantif dlm memberikan pemaparan, Hj. Airin & Ade Insya ALLAH layak Banten lebih maju ❤",0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Yang melek pasti tau mana yang lebih logis dan paham wilayah serta kebutuhan masyarakat. Semoga siapapun yg jadi gubernur banten dapat mengaplikasikan gagasannya dengan baik, bukan hanya omong kosong 😁 semoga banten maju. InsyaAllah airin-ade dan andra-dimyati adalah putra putri terbaik banten yang ingin memajukan daerahnya.","Yang melek pasti tau mana yang lebih logis dan paham wilayah serta kebutuhan masyarakat. Semoga siapapun jadi gubernur banten dapat mengaplikasikan gagasannya dengan baik, bukan hanya omong kosong 😁 semoga banten maju. InsyaAllah airin-ade dan andra-dimyati adalah putra putri terbaik banten yang ingin memajukan daerahnya.",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Bu airin dan bapak ade 
Inya allah menang",airin dan bapak ade Inya allah menang,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Liat pak dimyati aku prngen ketawa,liat dimyati prngen ketawa,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Sekolah gratis . Udah dari dulu bosku hahaha,sekolah gratis . udah bosku hahaha,0.5859,1.0,sadness,Positif
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin bukan yang lain gassss,airin gassss,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Jauh sekali bu airin dan pak ade sangat menguasai sub tema debat...mantap mantap,Jauh sekali airin dan pak ade sangat menguasai sub tema debat...mantap mantap,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Bu airin hampir gagal nyagub..di angkat pdip,golkar ketakutan😅...hidup bu airin","airin hampir gagal nyagub..di angkat pdip,golkar ketakutan😅...hidup airin",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,AIRIN MANTAB TERASA KESERIUSAN DAN KETULUSANYA LAGI BIJAK AND LOGIS. 🙏,airin mantab keseriusan ketulusanya bijak and logis . 🙏,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin rachmi ❤❤❤ the best gagasan. The real kartini banten.,Airin rachmi ❤❤❤ best gagasan. real kartini banten.,0.6369,1.0,happy,Positif
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin bukan yg lain,Airin bukan lain,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Niat iklas untuk maju cal..g banten no 1 kenerjanya sudah teruji dn bukti...bukan maju titipan,Niat iklas untuk maju cal..g banten kenerjanya sudah teruji bukti...bukan maju titipan,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,saya pilih andara aja anak petani orang susah dulu nya jadi tau gmna rakyat nya yang susuah d,saya pilih andara aja anak petani orang susah dulu jadi tau gmna rakyat yang susuah,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Siapapun yang nantinya akan jadi Gubernur dan Wagub Banten harus di Ruwat 3 hari 3 malam,agar supaya selalu ingat dg sumpah dan janji saat kampanye, kalau cuman sumpah dan di Lantik itu sia sia dan pasti akan terjadi KKN kembali kayak yang sudah sudah dari awal berdirinya Banten.","gubernur wagub banten ruwat 3 3 malam , dg sumpah janji kampanye , cuman sumpah lantik sia sia kkn kayak berdirinya banten .",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,bukan yang lain,,0.0,0.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,mudah2n omongan  nya sesuai amiin...jangn hanya cuma omong kosong doang...,mudah2n omongan sesuai amiin...jangn hanya cuma omong kosong doang...,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Pilihlah yang paham wilayah dan rakyat Banten , cuma Airin yang kerjanya sudah teruji","pilihlah paham wilayah rakyat banten , airin kerjanya teruji",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Silahkan ""Pastabikul Khoirot"", jual gagasan yg rasional utk kesejahteraan rakyat","Silahkan ""Pastabikul Khoirot"", jual gagasan rasional kesejahteraan rakyat",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Andra Soni tumbang,andra soni tumbang,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Bu airin baju nya gak ganti udh di pke in .....??yaa, biar menang, pa ade knp gak pke baju Merah hitam, kok pke putih. 🤭🤭","airin baju ganti di pke in .....??yaa, biar menang, pa ade knp pke baju Merah hitam, kok pke putih. 🤭🤭",0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Semangat ibu aorin ade bukanyg lain kamisiap memenangkan timRBMB,semangat aorin ade bukanyg kamisiap memenangkan timrbmb,0.0,1.0,happy,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Berpantun doang kok di pilih,berpantun doang pilih,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin,airin,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Meski tak sedekat ibu kandung,tp lebih tersentuh banten dengan ibu hj.Airin","sedekat kandung , tp tersentuh banten hj.airin",0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Tidak berharap banyak y..,berharap y ..,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Andra Soni pilihanku yes,andra soni pilihanku yes,0.4019,1.0,happy,Positif
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Emng sih klo ngomong pada canggih ""... Tp real nya zonkk semua....","Emng sih ngomong pada canggih ""... real zonkk semua....",0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Andra Soni bilang : ""Innalillaahi Wa Innalillaahi rooji'un"" 😂😂",andra soni bilang : `` innalillaahi wa innalillaahi rooji'un '' 😂😂,0.0,1.0,anger,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,airinn gak ada yg lainnn❤,airinn ada lainnn❤,0.0,1.0,sadness,Netral
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin tidak ada yg lain pokonya,Airin tidak ada lain pokonya,0.0,1.0,happy,Netral
DEBAT KEDUA PILKADA BANTEN 2024: AIRIN RACHMI - ADE SUMARDI DAN ANDRA SONI - ACHMAD DIMYATI,"Udah bosen di pimpin dumyati gituh"" ajh jala kecamatan sukaresmi hancurrrrrr",udah bosen pimpin dumyati gituh '' ajh jala kecamatan sukaresmi hancurrrrrr,0.0,1.0,sadness,Netral
DEBAT KEDUA PILKADA BANTEN 2024: AIRIN RACHMI - ADE SUMARDI DAN ANDRA SONI - ACHMAD DIMYATI,Tetap no 1 zos...,Tetap zos...,0.0,1.0,sadness,Netral
DEBAT KEDUA PILKADA BANTEN 2024: AIRIN RACHMI - ADE SUMARDI DAN ANDRA SONI - ACHMAD DIMYATI,"Saya tidak kenal dengan beliau² hanya menyurakan saja, setiap hari kita bicara anti korupsi tetapi masih ada yang mendukung 01 😢, yang lingkungan hidup nya penuh dengan korupsi dinasti.😮","Saya tidak kenal dengan beliau² hanya menyurakan saja, setiap hari kita bicara anti korupsi tetapi masih ada yang mendukung 😢, yang lingkungan hidup penuh dengan korupsi dinasti.😮",-0.3182,1.0,happy,Negatif
